query_id,dbms,iteration,start_time,planning_time,execution_time
query1,DuckDB,2,1769231128.3497808,0,57.723283767700195
query19,DuckDB,2,1769231128.3534827,0,103.55854034423828
query6,DuckDB,2,1769231128.356934,0,109.34853553771973
query8,DuckDB,2,1769231128.3563533,0,114.73965644836426
query17,DuckDB,2,1769231128.3634868,0,111.58227920532227
query21,DuckDB,2,1769231128.3515413,0,127.37512588500977
query14,DuckDB,2,1769231128.3487399,0,136.3534927368164
query7,DuckDB,2,1769231128.35825,0,128.7088394165039
query29,DuckDB,2,1769231128.375977,0,114.28022384643555
query24,DuckDB,2,1769231128.3627207,0,129.47559356689453
query13,DuckDB,2,1769231128.3702097,0,126.39975547790527
query26,DuckDB,2,1769231128.3711772,0,129.50563430786133
query23,DuckDB,2,1769231128.3728054,0,131.1657428741455
query16,DuckDB,2,1769231128.3479784,0,167.43230819702148
query20,DuckDB,2,1769231128.3542833,0,164.92438316345215
query11,DuckDB,2,1769231128.3587902,0,162.214994430542
query18,DuckDB,2,1769231128.3508534,0,171.8912124633789
query41,DuckDB,2,1769231128.4950058,0,30.121326446533203
query25,DuckDB,2,1769231128.3691075,0,162.20569610595703
query12,DuckDB,2,1769231128.3594472,0,177.34193801879883
query9,DuckDB,2,1769231128.3609319,0,182.4796199798584
query40,DuckDB,2,1769231128.489702,0,56.43033981323242
query45,DuckDB,2,1769231128.5062625,0,44.86823081970215
query33,DuckDB,2,1769231128.409087,0,144.76442337036133
query22,DuckDB,2,1769231128.354609,0,203.86075973510742
query3,DuckDB,2,1769231128.367608,0,215.9273624420166
query36,DuckDB,2,1769231128.4735804,0,112.62035369873047
query27,DuckDB,2,1769231128.3722794,0,226.2856960296631
query50,DuckDB,2,1769231128.5344276,0,72.30353355407715
query54,DuckDB,2,1769231128.5504925,0,59.01980400085449
query55,DuckDB,2,1769231128.553168,0,59.16762351989746
query4,DuckDB,2,1769231128.3576765,0,261.1503601074219
query48,DuckDB,2,1769231128.5332677,0,93.98078918457031
query42,DuckDB,2,1769231128.4988618,0,134.2453956604004
query57,DuckDB,2,1769231128.582243,0,54.53014373779297
query53,DuckDB,2,1769231128.5492175,0,99.67637062072754
query46,DuckDB,2,1769231128.5182636,0,135.85209846496582
query37,DuckDB,2,1769231128.4776447,0,182.5082302093506
query10,DuckDB,2,1769231128.3645737,0,304.0196895599365
query62,DuckDB,2,1769231128.6175036,0,53.234100341796875
query63,DuckDB,2,1769231128.6226711,0,55.425167083740234
query39,DuckDB,2,1769231128.4959412,0,187.3795986175537
query67,DuckDB,2,1769231128.641618,0,48.21467399597168
query44,DuckDB,2,1769231128.5031016,0,191.92934036254883
query35,DuckDB,2,1769231128.4700239,0,232.80692100524902
query66,DuckDB,2,1769231128.6409566,0,67.11053848266602
query2,DuckDB,2,1769231128.2960258,0,420.44520378112793
query61,DuckDB,2,1769231128.6114645,0,107.99121856689453
query5,DuckDB,2,1769231128.3601062,0,363.85488510131836
query64,DuckDB,2,1769231128.620938,0,106.55045509338379
query65,DuckDB,2,1769231128.630318,0,103.55019569396973
query78,DuckDB,2,1769231128.710463,0,41.5492057800293
query80,DuckDB,2,1769231128.721925,0,40.52877426147461
query73,DuckDB,2,1769231128.6816843,0,84.42974090576172
query76,DuckDB,2,1769231128.6991205,0,82.63421058654785
query72,DuckDB,2,1769231128.673864,0,114.3033504486084
query83,DuckDB,2,1769231128.7365987,0,57.337045669555664
query82,DuckDB,2,1769231128.7302198,0,73.8213062286377
query15,DuckDB,2,1769231128.3522577,0,455.2910327911377
query81,DuckDB,2,1769231128.7306578,0,82.35669136047363
query43,DuckDB,2,1769231128.4993815,0,318.0367946624756
query92,DuckDB,2,1769231128.816435,0,17.31419563293457
query87,DuckDB,2,1769231128.784661,0,58.08615684509277
query90,DuckDB,2,1769231128.8157554,0,39.77251052856445
query89,DuckDB,2,1769231128.7987006,0,60.5616569519043
query86,DuckDB,2,1769231128.7705557,0,94.69366073608398
query93,DuckDB,2,1769231128.8198278,0,49.320220947265625
query94,DuckDB,2,1769231128.8362913,0,37.66489028930664
query31,DuckDB,2,1769231128.3779814,0,500.09679794311523
query85,DuckDB,2,1769231128.7698998,0,117.96832084655762
query79,DuckDB,2,1769231128.7216272,0,180.88984489440918
query100,DuckDB,2,1769231128.876377,0,41.193485260009766
query56,DuckDB,2,1769231128.5576167,0,367.20967292785645
query91,DuckDB,2,1769231128.815097,0,142.38500595092773
query84,DuckDB,2,1769231128.754948,0,208.24837684631348
query99,DuckDB,2,1769231128.871928,0,94.39516067504883
query101,DuckDB,2,1769231128.8816895,0,101.59707069396973
query75,DuckDB,2,1769231128.692232,0,307.39355087280273
query32,DuckDB,2,1769231128.3795996,0,628.7550926208496
query88,DuckDB,2,1769231128.7961771,0,224.5633602142334
