query_id,dbms,iteration,start_time,planning_time,execution_time
query1,DuckDB,4,1769235940.4835932,0,119.74406242370605
query19,DuckDB,4,1769235940.5041492,0,117.42806434631348
query8,DuckDB,4,1769235940.4883103,0,142.26031303405762
query7,DuckDB,4,1769235940.487508,0,153.4571647644043
query14,DuckDB,4,1769235940.4975305,0,147.38941192626953
query17,DuckDB,4,1769235940.5008955,0,147.32122421264648
query21,DuckDB,4,1769235940.5056493,0,146.94762229919434
query26,DuckDB,4,1769235940.5114448,0,146.75450325012207
query24,DuckDB,4,1769235940.5106208,0,150.5112648010254
query13,DuckDB,4,1769235940.4967291,0,167.9551601409912
query23,DuckDB,4,1769235940.5082514,0,161.58699989318848
query6,DuckDB,4,1769235940.4867713,0,184.7536563873291
query20,DuckDB,4,1769235940.5047429,0,173.4750270843506
query18,DuckDB,4,1769235940.5024204,0,177.97279357910156
query16,DuckDB,4,1769235940.4989166,0,186.90776824951172
query12,DuckDB,4,1769235940.4954414,0,193.78018379211426
query11,DuckDB,4,1769235940.4925077,0,200.70147514343262
query25,DuckDB,4,1769235940.5101488,0,186.3255500793457
query29,DuckDB,4,1769235940.515738,0,185.06407737731934
query40,DuckDB,4,1769235940.662469,0,42.09566116333008
query41,DuckDB,4,1769235940.6633132,0,46.199798583984375
query3,DuckDB,4,1769235940.4828784,0,233.1840991973877
query9,DuckDB,4,1769235940.4907625,0,227.02765464782715
query36,DuckDB,4,1769235940.643845,0,80.96694946289062
query22,DuckDB,4,1769235940.5072944,0,221.04549407958984
query33,DuckDB,4,1769235940.606599,0,124.17173385620117
query27,DuckDB,4,1769235940.5124407,0,225.01063346862793
query4,DuckDB,4,1769235940.4843924,0,260.1292133331299
query45,DuckDB,4,1769235940.6825464,0,68.06087493896484
query50,DuckDB,4,1769235940.699518,0,55.92942237854004
query48,DuckDB,4,1769235940.6980145,0,70.06168365478516
query55,DuckDB,4,1769235940.722499,0,48.79307746887207
query57,DuckDB,4,1769235940.7329452,0,48.166751861572266
query5,DuckDB,4,1769235940.485185,0,304.09812927246094
query62,DuckDB,4,1769235940.7585638,0,34.436941146850586
query54,DuckDB,4,1769235940.7234838,0,72.92461395263672
query37,DuckDB,4,1769235940.6475027,0,156.35132789611816
query63,DuckDB,4,1769235940.7704473,0,37.989139556884766
query53,DuckDB,4,1769235940.7140994,0,102.07891464233398
query2,DuckDB,4,1769235940.4230556,0,405.87759017944336
query61,DuckDB,4,1769235940.7536962,0,80.80339431762695
query35,DuckDB,4,1769235940.63291,0,205.5377960205078
query46,DuckDB,4,1769235940.6849165,0,159.62815284729004
query67,DuckDB,4,1769235940.798774,0,47.25790023803711
query42,DuckDB,4,1769235940.6716964,0,178.71761322021484
query10,DuckDB,4,1769235940.493837,0,361.9265556335449
query64,DuckDB,4,1769235940.7734525,0,88.69004249572754
query66,DuckDB,4,1769235940.792313,0,73.86279106140137
query44,DuckDB,4,1769235940.6769335,0,208.77838134765625
query65,DuckDB,4,1769235940.78425,0,105.46517372131348
query73,DuckDB,4,1769235940.8371239,0,61.27452850341797
query39,DuckDB,4,1769235940.6574988,0,242.6896095275879
query80,DuckDB,4,1769235940.8686068,0,41.22519493103027
query78,DuckDB,4,1769235940.8593705,0,56.61773681640625
query31,DuckDB,4,1769235940.516781,0,422.5800037384033
query76,DuckDB,4,1769235940.8537116,0,95.47209739685059
query15,DuckDB,4,1769235940.5003545,0,455.4638862609863
query83,DuckDB,4,1769235940.906305,0,56.764841079711914
query72,DuckDB,4,1769235940.831408,0,137.47668266296387
query82,DuckDB,4,1769235940.8936708,0,80.08599281311035
query87,DuckDB,4,1769235940.9421186,0,46.77295684814453
query90,DuckDB,4,1769235940.9662206,0,28.662681579589844
query86,DuckDB,4,1769235940.918506,0,80.57212829589844
query92,DuckDB,4,1769235940.9774055,0,24.40500259399414
query79,DuckDB,4,1769235940.8678875,0,155.82728385925293
query43,DuckDB,4,1769235940.6730726,0,352.6575565338135
query94,DuckDB,4,1769235940.9975712,0,37.830352783203125
query89,DuckDB,4,1769235940.9653854,0,74.90754127502441
query56,DuckDB,4,1769235940.7336116,0,320.1601505279541
query93,DuckDB,4,1769235940.9919214,0,74.23901557922363
query85,DuckDB,4,1769235940.9192176,0,158.27035903930664
query100,DuckDB,4,1769235941.0434651,0,51.457881927490234
query91,DuckDB,4,1769235940.9727519,0,128.97419929504395
query81,DuckDB,4,1769235940.8887994,0,220.88265419006348
query88,DuckDB,4,1769235940.9521062,0,161.96346282958984
query60,DuckDB,4,1769235940.7534323,0,364.3004894256592
query101,DuckDB,4,1769235941.0564446,0,66.93077087402344
query32,DuckDB,4,1769235940.5174773,0,664.2580032348633
query84,DuckDB,4,1769235940.906636,0,281.18062019348145
query109,DuckDB,4,1769235941.1262853,0,65.50073623657227
query103,DuckDB,4,1769235941.0803785,0,142.22240447998047
query106,DuckDB,4,1769235941.1162078,0,111.49954795837402
query110,DuckDB,4,1769235941.1863098,0,77.93021202087402
query75,DuckDB,4,1769235940.8543918,0,413.5901927947998
query112,DuckDB,4,1769235941.194373,0,89.5988941192627
query95,DuckDB,4,1769235941.0043647,0,305.6023120880127
query99,DuckDB,4,1769235941.0378652,0,275.37059783935547
query77,DuckDB,4,1769235940.8587594,0,457.09872245788574
query117,DuckDB,4,1769235941.286834,0,37.360191345214844
query102,DuckDB,4,1769235941.0708058,0,256.746768951416
query116,DuckDB,4,1769235941.2720418,0,60.6532096862793
query111,DuckDB,4,1769235941.1904125,0,172.28269577026367
query118,DuckDB,4,1769235941.3151155,0,81.81333541870117
query119,DuckDB,4,1769235941.3194335,0,82.03768730163574
query121,DuckDB,4,1769235941.3299084,0,95.37768363952637
query125,DuckDB,4,1769235941.4003556,0,29.158353805541992
query127,DuckDB,4,1769235941.4276829,0,37.09268569946289
query128,DuckDB,4,1769235941.4323168,0,38.22588920593262
query96,DuckDB,4,1769235941.0056138,0,484.283447265625
query130,DuckDB,4,1769235941.4730127,0,31.027793884277344
query129,DuckDB,4,1769235941.4677558,0,61.374664306640625
query124,DuckDB,4,1769235941.366747,0,172.49679565429688
query132,DuckDB,4,1769235941.5072486,0,52.97565460205078
query98,DuckDB,4,1769235941.0292134,0,534.5213413238525
query134,DuckDB,4,1769235941.5434194,0,28.92446517944336
query113,DuckDB,4,1769235941.226097,0,357.3753833770752
query137,DuckDB,4,1769235941.5750875,0,20.70784568786621
query114,DuckDB,4,1769235941.2304218,0,434.4809055328369
query133,DuckDB,4,1769235941.5320346,0,197.17049598693848
query104,DuckDB,4,1769235941.0976942,0,672.8439331054688
query138,DuckDB,4,1769235941.586479,0,223.2048511505127
query139,DuckDB,4,1769235941.5986223,0,278.78546714782715
query71,DuckDB,4,1769235940.8192375,0,1084.8469734191895
query145,DuckDB,4,1769235941.906891,0,41.02182388305664
query28,DuckDB,4,1769235940.5138633,0,1471.5466499328613
query146,DuckDB,4,1769235941.9504662,0,69.71096992492676
query97,DuckDB,4,1769235941.0286486,0,1050.6501197814941
query131,DuckDB,4,1769235941.4926841,0,768.2526111602783
query115,DuckDB,4,1769235941.2701485,0,1132.6627731323242
query69,DuckDB,4,1769235940.8072395,0,1619.8759078979492
query74,DuckDB,4,1769235940.8421464,0,1670.30668258667
query144,DuckDB,4,1769235941.8802333,0,658.9672565460205
query123,DuckDB,4,1769235941.3354998,0,1536.0493659973145
query70,DuckDB,4,1769235940.810862,0,2552.746295928955
query51,DuckDB,4,1769235940.7034357,0,2677.4141788482666
query59,DuckDB,4,1769235940.7394745,0,2794.053077697754
query52,DuckDB,4,1769235940.7145462,0,3394.449472427368
query30,DuckDB,4,1769235940.5149202,0,3745.9754943847656
query47,DuckDB,4,1769235940.6909866,0,4273.991346359253
query136,DuckDB,4,1769235941.5665472,0,3980.909585952759
query49,DuckDB,4,1769235940.7000885,0,4851.377725601196
query142,DuckDB,4,1769235941.7733364,0,3829.2689323425293
query105,DuckDB,4,1769235941.1056094,0,4756.909370422363
query140,DuckDB,4,1769235941.6677642,0,5754.70232963562
query141,DuckDB,4,1769235941.73214,0,6395.9197998046875
query143,DuckDB,4,1769235941.8124824,0,7662.63222694397
query34,DuckDB,4,1769235940.627178,0,10032.494306564331
query107,DuckDB,4,1769235941.1188536,0,9581.972599029541
query108,DuckDB,4,1769235941.1252959,0,9640.81621170044
query68,DuckDB,4,1769235940.8007243,0,10957.356452941895
query135,DuckDB,4,1769235941.5629008,0,17642.66872406006
query38,DuckDB,4,1769235940.6501393,0,19894.336938858032
query126,DuckDB,4,1769235941.404001,0,39978.514432907104
query122,DuckDB,4,1769235941.330975,0,88951.4787197113
query120,DuckDB,4,1769235941.3203266,0,94230.96990585327
query58,DuckDB,4,1769235940.7342532,0,215497.96628952026
